ACCOUNT,ASSET,LOAN_ID,INITIALBALANCE,INTERESTRATE,LOANDATE,TERM,SCORE,STATE
3754899254,COP,14420,212219,0.28,17/11/22,21,322,ACT-CASHPICKUP
3781353409,COP,13389,38215,0.28,17/11/22,14,766,ERR-CANCL
3352098050,COP,13071,120071,0.28,17/11/22,21,474,ERR-CANCL
3014530958,COP,7706,272531,0.28,17/11/22,8,582,ACT-2B-PAID
3594734566,COP,13134,190569,0.28,17/11/22,14,497,ACT-2B-PAID
3509888698,COP,14441,233075,0.28,17/11/22,14,669,ERR-CANCL
3501238463,COP,13591,206439,0.28,17/11/22,8,436,ACT-CASHPICKUP
3207308812,COP,12901,333598,0.28,17/11/22,16,665,ACT-2B-PAID
3579138507,COP,14780,225303,0.28,17/11/22,14,562,ACT-CASHPICKUP
3016638777,COP,13819,82742,0.28,17/11/22,14,892,ACT-CASHPICKUP
3356192113,COP,14479,165969,0.28,17/11/22,14,673,ACT-2B-PAID
3172945737,COP,4067,389012,0.28,17/11/22,16,712,ACT-PAID
3476511734,COP,13973,82724,0.28,17/11/22,21,866,ERR-CANCL
3051187259,COP,14300,89250,0.28,17/11/22,21,548,ACT-PAID
3113495430,COP,13229,53708,0.28,17/11/22,8,883,ACT-PAID
3057415829,COP,5966,389012,0.28,17/11/22,16,686,ERR-CANCL
3770551998,COP,13412,233922,0.28,17/11/22,14,633,ACT-CASHPICKUP
3248648608,COP,13313,195013,0.28,17/11/22,21,875,ACT-CASHPICKUP
3151532163,COP,13426,194558,0.28,17/11/22,21,510,ERR-CANCL
3212152465,COP,13832,152756,0.28,18/11/22,21,785,ERR-CANCL
3134445455,COP,14391,18457,0.28,18/11/22,21,440,ERR-CANCL
3426624438,COP,14882,8629,0.28,18/11/22,21,635,ACT-2B-PAID
3216131974,COP,2955,272531,0.28,18/11/22,8,619,ERR-CANCL
3416543889,COP,14528,139248,0.28,18/11/22,14,829,ACT-PAID
3298163580,COP,14487,142455,0.28,18/11/22,14,474,ACT-PAID
3693316848,COP,14728,216621,0.28,18/11/22,21,534,ACT-CASHPICKUP
3831364423,COP,13910,55558,0.28,18/11/22,14,862,ERR-CANCL
3044062335,COP,6976,333598,0.28,18/11/22,16,573,ACT-2B-PAID
3980049598,COP,13756,18006,0.28,18/11/22,14,313,ERR-CANCL
3827568961,COP,13517,76158,0.28,18/11/22,21,618,ACT-2B-PAID
3476341494,COP,14413,21651,0.28,18/11/22,21,433,ERR-CANCL
3320047150,COP,13244,41431,0.28,18/11/22,21,642,ERR-CANCL
3319338571,COP,14520,101685,0.28,18/11/22,21,409,ACT-PAID
3942973230,COP,14770,100964,0.28,18/11/22,21,830,ACT-CASHPICKUP
3069971254,COP,14790,9401,0.28,18/11/22,21,555,ERR-CANCL
3490787515,COP,13681,242592,0.28,18/11/22,21,403,ACT-CASHPICKUP
3654298321,COP,13194,27587,0.28,18/11/22,14,802,ACT-2B-PAID
3107004408,COP,14281,56668,0.28,18/11/22,21,685,ERR-CANCL
3778398004,COP,13057,160796,0.28,18/11/22,21,400,ACT-CASHPICKUP
3420241339,COP,13184,52377,0.28,18/11/22,21,467,ACT-2B-PAID
3484408350,COP,14820,75842,0.28,18/11/22,14,309,ERR-CANCL
3710429601,COP,14832,218930,0.28,18/11/22,21,430,ERR-CANCL
3706721764,COP,14550,139382,0.28,18/11/22,8,480,ACT-CASHPICKUP
3307776579,COP,14018,138436,0.28,18/11/22,14,345,ERR-CANCL
3838275890,COP,14058,144951,0.28,18/11/22,21,380,ACT-PAID
3773119464,COP,14618,15911,0.28,18/11/22,21,627,ERR-CANCL
3300349461,COP,13006,171268,0.28,18/11/22,21,559,ACT-2B-PAID
3511059749,COP,14427,210846,0.28,18/11/22,14,798,ACT-2B-PAID
3762889321,COP,13398,111817,0.28,18/11/22,21,381,ERR-CANCL
3668537442,COP,13961,63393,0.28,18/11/22,14,560,ACT-CASHPICKUP
3226545297,COP,13411,25227,0.28,18/11/22,21,474,ERR-CANCL
3705724825,COP,14816,111669,0.28,18/11/22,21,840,ERR-CANCL
3231555178,COP,13458,157590,0.28,18/11/22,14,474,ERR-CANCL
3979810686,COP,13434,105563,0.28,18/11/22,21,534,ACT-CASHPICKUP
3229533034,COP,13125,52796,0.28,18/11/22,21,710,ERR-CANCL
3707924684,COP,14848,128311,0.28,18/11/22,21,630,ACT-PAID
3907033288,COP,14438,217807,0.28,18/11/22,21,316,ACT-CASHPICKUP
3245286818,COP,13158,138815,0.28,18/11/22,8,371,ACT-PAID
3785187329,COP,14852,110636,0.28,18/11/22,21,496,ACT-CASHPICKUP
3119261917,COP,14842,116150,0.28,19/11/22,14,474,ERR-CANCL
3228266797,COP,7500,272531,0.28,19/11/22,8,568,ACT-2B-PAID
3708455044,COP,14601,193411,0.28,19/11/22,21,384,ACT-CASHPICKUP
3302695027,COP,13016,128119,0.28,19/11/22,21,400,ERR-CANCL
3551072012,COP,14410,153189,0.28,19/11/22,21,563,ACT-CASHPICKUP
3171950543,COP,14124,207100,0.28,19/11/22,21,579,ERR-CANCL
3106918384,COP,13544,70805,0.28,19/11/22,8,371,ACT-CASHPICKUP
3697044285,COP,14149,31126,0.28,19/11/22,21,721,ACT-CASHPICKUP
3744318303,COP,13800,145852,0.28,19/11/22,21,373,ACT-CASHPICKUP
3155729156,COP,13372,64542,0.28,19/11/22,21,305,ERR-CANCL
3443074854,COP,14051,80702,0.28,19/11/22,21,309,ACT-CASHPICKUP
3207754129,COP,14177,260781,0.28,19/11/22,14,768,ACT-CASHPICKUP
3923486718,COP,13099,50359,0.28,19/11/22,21,758,ACT-CASHPICKUP
3005986829,COP,14470,186683,0.28,19/11/22,21,732,ACT-CASHPICKUP
3327431133,COP,13831,182826,0.28,19/11/22,21,382,ACT-CASHPICKUP
3953046536,COP,13877,94878,0.28,19/11/22,14,559,ACT-CASHPICKUP
3468442906,COP,14658,2808,0.28,19/11/22,21,850,ERR-CANCL
3917672881,COP,13463,46158,0.28,19/11/22,21,303,ACT-2B-PAID
3721759068,COP,14550,147391,0.28,19/11/22,21,896,ACT-CASHPICKUP
3067872291,COP,14941,66272,0.28,19/11/22,21,893,ACT-CASHPICKUP
3517902648,COP,13769,158079,0.28,19/11/22,14,479,ACT-CASHPICKUP
3133450381,COP,12567,389012,0.28,19/11/22,16,#N/A,ERR-CANCL
3115528881,COP,3052,389012,0.28,19/11/22,16,619,ERR-CANCL
3996706473,COP,13346,74223,0.28,19/11/22,21,605,ACT-2B-PAID
3542493884,COP,13147,132098,0.28,19/11/22,21,600,ACT-PAID
3258623041,COP,13798,228240,0.28,19/11/22,14,622,ACT-CASHPICKUP
3696020481,COP,14504,243373,0.28,19/11/22,14,702,ACT-PAID
3205004488,COP,11740,389012,0.28,19/11/22,16,557,ACT-PAID
3327610227,COP,13261,147352,0.28,19/11/22,21,461,ERR-CANCL
3141687339,COP,13369,117910,0.28,19/11/22,21,471,ACT-PAID
3584549728,COP,13826,244028,0.28,19/11/22,21,370,ACT-PAID
3581131212,COP,14612,147636,0.28,19/11/22,14,581,ERR-CANCL
3780287646,COP,13553,56461,0.28,19/11/22,21,810,ACT-CASHPICKUP
3207230153,COP,13811,235926,0.28,19/11/22,8,381,ACT-2B-PAID
3650548016,COP,13708,125659,0.28,19/11/22,21,396,ACT-CASHPICKUP
3007024292,COP,13154,1272,0.28,19/11/22,21,741,ERR-CANCL
3501451392,COP,13809,91133,0.28,20/11/22,21,605,ACT-2B-PAID
3777356087,COP,14882,150515,0.28,20/11/22,14,494,ERR-CANCL
3280966801,COP,14296,241638,0.28,20/11/22,21,486,ERR-CANCL
3232862771,COP,14222,244318,0.28,20/11/22,21,651,ERR-CANCL
3004341882,COP,12176,389012,0.28,20/11/22,16,598,ACT-PAID
3603742015,COP,13057,60114,0.28,20/11/22,21,777,ERR-CANCL
3889588044,COP,13476,257189,0.28,20/11/22,21,366,ERR-CANCL
3717720802,COP,14735,108693,0.28,20/11/22,21,536,ACT-PAID
3145189924,COP,3169,333598,0.28,20/11/22,16,621,ERR-CANCL
3102522718,COP,14236,215922,0.28,20/11/22,21,473,ACT-CASHPICKUP
3594170394,COP,14327,107227,0.28,20/11/22,21,737,ERR-CANCL
3138279937,COP,13347,49542,0.28,20/11/22,8,853,ACT-PAID
3693194461,COP,14845,245082,0.28,20/11/22,14,633,ERR-CANCL
3962557446,COP,14735,192028,0.28,20/11/22,21,828,ERR-CANCL
3002300244,COP,13791,25601,0.28,20/11/22,21,485,ACT-CASHPICKUP
3892882016,COP,14499,37514,0.28,20/11/22,21,637,ERR-CANCL
3424624645,COP,14998,37339,0.28,20/11/22,21,658,ACT-2B-PAID
3168572917,COP,12484,389012,0.28,20/11/22,16,603,ACT-2B-PAID
3124805048,COP,463,295141,0.28,20/11/22,16,873,ERR-CANCL
3917095665,COP,13490,126967,0.28,20/11/22,21,474,ACT-PAID
3480187559,COP,14019,254598,0.28,20/11/22,21,344,ACT-CASHPICKUP
3435311357,COP,13832,60932,0.28,20/11/22,14,414,ACT-CASHPICKUP
3397750747,COP,14704,126709,0.28,20/11/22,14,403,ERR-CANCL
3855360533,COP,14605,163780,0.28,20/11/22,21,879,ACT-CASHPICKUP
3879258930,COP,14477,122516,0.28,20/11/22,8,855,ACT-PAID
3008592090,COP,11559,383360,0.28,20/11/22,16,621,ACT-2B-PAID
3299174970,COP,14447,216617,0.28,20/11/22,14,789,ACT-CASHPICKUP
3524376140,COP,14031,135457,0.28,20/11/22,21,319,ACT-CASHPICKUP
3547758252,COP,14094,152281,0.28,20/11/22,21,469,ACT-CASHPICKUP
3440010690,COP,14640,234673,0.28,20/11/22,21,627,ERR-CANCL
3839967364,COP,13129,259422,0.28,20/11/22,21,444,ERR-CANCL
3207751664,COP,14082,45059,0.28,20/11/22,14,747,ACT-PAID
3947333503,COP,13978,145406,0.28,20/11/22,8,416,ACT-PAID
3860392075,COP,14334,208078,0.28,20/11/22,8,716,ERR-CANCL
3530867349,COP,14808,189577,0.28,21/11/22,14,611,ACT-PAID
3304039352,COP,14592,42869,0.28,21/11/22,14,401,ERR-CANCL
3821078312,COP,13760,223453,0.28,21/11/22,8,345,ERR-CANCL
3715930046,COP,13602,75958,0.28,21/11/22,21,386,ACT-2B-PAID
3247375484,COP,14764,167896,0.28,21/11/22,21,338,ACT-CASHPICKUP
3753109882,COP,13628,44394,0.28,21/11/22,14,368,ACT-CASHPICKUP
3344681341,COP,13811,32964,0.28,21/11/22,21,448,ACT-PAID
3455423348,COP,13381,87283,0.28,21/11/22,8,690,ERR-CANCL
3890528088,COP,13395,45939,0.28,21/11/22,8,728,ERR-CANCL
3243251666,COP,330,428580,0.28,21/11/22,16,515,ERR-CANCL
3194042076,COP,1331,289488,0.28,21/11/22,8,582,ERR-CANCL
3547133670,COP,14253,252000,0.28,21/11/22,14,438,ACT-PAID
3891676186,COP,14160,100872,0.28,21/11/22,21,679,ACT-CASHPICKUP
3330182753,COP,13117,238420,0.28,21/11/22,14,681,ERR-CANCL
3146148615,COP,14913,35702,0.28,21/11/22,21,688,ERR-CANCL
3328654752,COP,14428,187198,0.28,21/11/22,14,686,ACT-CASHPICKUP
3622241878,COP,13055,259278,0.28,21/11/22,21,757,ERR-CANCL
3356317428,COP,14306,223467,0.28,21/11/22,14,464,ACT-CASHPICKUP
3050744649,COP,13019,187261,0.28,21/11/22,21,850,ACT-PAID
3126182440,COP,14626,6729,0.28,21/11/22,21,521,ERR-CANCL
3765708906,COP,14985,82028,0.28,21/11/22,21,574,ACT-CASHPICKUP
3287690712,COP,14530,237033,0.28,21/11/22,14,609,ERR-CANCL
3439315263,COP,13744,26373,0.28,21/11/22,21,384,ACT-PAID
3016357381,COP,530,428580,0.28,21/11/22,16,#N/A,ACT-2B-PAID
3965297788,COP,14614,253219,0.28,21/11/22,14,500,ACT-PAID
3609398119,COP,13166,75019,0.28,21/11/22,14,472,ACT-CASHPICKUP
3030130895,COP,14042,14172,0.28,21/11/22,21,802,ACT-CASHPICKUP
3368426229,COP,13747,167610,0.28,21/11/22,14,876,ERR-CANCL
3180855955,COP,13311,211739,0.28,21/11/22,21,635,ERR-CANCL
3016960386,COP,13673,184884,0.28,21/11/22,14,476,ERR-CANCL
3820573263,COP,14503,257590,0.28,21/11/22,21,553,ERR-CANCL
3058230141,COP,13466,8347,0.28,21/11/22,21,623,ACT-CASHPICKUP
3102124460,COP,11652,389012,0.28,21/11/22,16,684,ACT-2B-PAID
3396966893,COP,14770,17395,0.28,21/11/22,21,420,ERR-CANCL
3596087590,COP,14242,248102,0.28,21/11/22,14,602,ACT-CASHPICKUP
3969516453,COP,14885,216825,0.28,21/11/22,21,619,ERR-CANCL
3812595764,COP,14375,25554,0.28,21/11/22,14,366,ACT-PAID
3295134987,COP,14962,137519,0.28,21/11/22,21,370,ERR-CANCL
3934579289,COP,14705,110329,0.28,21/11/22,8,349,ACT-CASHPICKUP
3591739604,COP,13255,256497,0.28,21/11/22,21,442,ERR-CANCL
3156442127,COP,13102,88413,0.28,21/11/22,14,752,ACT-CASHPICKUP
3282331059,COP,13443,233662,0.28,21/11/22,21,851,ACT-CASHPICKUP
3764190077,COP,14027,247129,0.28,21/11/22,14,705,ACT-CASHPICKUP
3454304383,COP,14908,91545,0.28,21/11/22,21,703,ERR-CANCL
3174797277,COP,14098,251759,0.28,21/11/22,21,587,ACT-PAID
3447135745,COP,13649,49917,0.28,21/11/22,21,740,ACT-PAID
3270525415,COP,13140,246833,0.28,21/11/22,21,527,ACT-PAID
3379602954,COP,13427,217907,0.28,21/11/22,21,455,ERR-CANCL
3113822320,COP,612,428580,0.28,21/11/22,16,515,ERR-CANCL
3900808917,COP,14232,257020,0.28,21/11/22,21,595,ACT-CASHPICKUP
3299110234,COP,13222,202443,0.28,21/11/22,21,574,ACT-PAID
3318901560,COP,13182,89202,0.28,21/11/22,21,376,ERR-CANCL
3274867014,COP,14988,238925,0.28,21/11/22,21,677,ACT-PAID
3153176715,COP,14905,225886,0.28,21/11/22,21,849,ERR-CANCL
3492697688,COP,14123,180586,0.28,21/11/22,8,571,ACT-CASHPICKUP
3363210662,COP,14051,239490,0.28,21/11/22,21,532,ERR-CANCL
3991866822,COP,13359,4281,0.28,21/11/22,21,898,ACT-CASHPICKUP
3466927394,COP,14030,243686,0.28,21/11/22,14,392,ACT-CASHPICKUP
3688528571,COP,14355,249057,0.28,21/11/22,14,311,ACT-CASHPICKUP
3872275667,COP,14949,176564,0.28,21/11/22,21,584,ERR-CANCL
3640906109,COP,14931,193987,0.28,22/11/22,21,493,ACT-CASHPICKUP
3080769412,COP,13725,20953,0.28,22/11/22,21,550,ACT-PAID
3138252848,COP,5,200000,0.28,22/11/22,8,877,ERR-CANCL
3102194487,COP,3896,272531,0.28,22/11/22,8,557,ACT-2B-PAID
3117820267,COP,4149,333598,0.28,22/11/22,16,568,ACT-2B-PAID
3206888571,COP,13192,181850,0.28,22/11/22,21,886,ACT-CASHPICKUP
3881024785,COP,13585,67768,0.28,22/11/22,8,608,ERR-CANCL
3405051454,COP,14692,241188,0.28,22/11/22,21,389,ACT-CASHPICKUP
3859250277,COP,14946,206769,0.28,22/11/22,14,683,ACT-PAID
3664872951,COP,14245,216722,0.28,22/11/22,8,795,ERR-CANCL
3015833907,COP,15000,107439,0.28,22/11/22,21,488,ACT-PAID
3379377884,COP,13370,156064,0.28,22/11/22,21,564,ACT-CASHPICKUP
3888835155,COP,13594,219624,0.28,22/11/22,21,427,ACT-2B-PAID
3969757200,COP,14850,15696,0.28,22/11/22,21,324,ERR-CANCL
3806204434,COP,13718,184753,0.28,22/11/22,21,428,ACT-CASHPICKUP
3968469752,COP,14413,185201,0.28,22/11/22,14,342,ERR-CANCL
3796305564,COP,14414,8708,0.28,22/11/22,14,671,ERR-CANCL
3573525538,COP,13704,229556,0.28,22/11/22,8,434,ACT-CASHPICKUP
3057415829,COP,7478,389012,0.28,22/11/22,16,686,ACT-2B-PAID
3992238397,COP,13404,119256,0.28,22/11/22,14,701,ACT-2B-PAID
3695101376,COP,14665,209948,0.28,22/11/22,21,866,ERR-CANCL
3134604416,COP,14749,116479,0.28,22/11/22,21,712,ACT-CASHPICKUP
3900949704,COP,13022,228825,0.28,22/11/22,14,788,ACT-CASHPICKUP
3346110630,COP,14471,244863,0.28,22/11/22,21,758,ACT-2B-PAID
3697687635,COP,14011,159822,0.28,22/11/22,21,392,ACT-PAID
3149068035,COP,14288,93778,0.28,22/11/22,14,741,ACT-CASHPICKUP
3508933635,COP,4994,389012,0.28,22/11/22,16,555,ACT-2B-PAID
3294849651,COP,14822,59451,0.28,22/11/22,21,600,ACT-CASHPICKUP
3517357866,COP,14296,6122,0.28,22/11/22,21,465,ERR-CANCL
3012679686,COP,13120,389012,0.28,22/11/22,16,#N/A,ACT-PAID
3164023305,COP,2801,278183,0.28,22/11/22,16,511,ACT-PAID
3305292061,COP,14277,128738,0.28,22/11/22,21,681,ACT-CASHPICKUP
3123321710,COP,14943,214141,0.28,22/11/22,21,319,ACT-2B-PAID
3625049334,COP,14602,204926,0.28,22/11/22,14,714,ACT-CASHPICKUP
3926399274,COP,13906,54325,0.28,23/11/22,21,781,ERR-CANCL
3004341882,COP,4019,389012,0.28,23/11/22,16,598,ACT-PAID
3867027936,COP,14231,243366,0.28,23/11/22,14,536,ACT-2B-PAID
3982831667,COP,13159,110996,0.28,23/11/22,21,380,ACT-CASHPICKUP
3015838244,COP,14031,242240,0.28,23/11/22,21,300,ACT-CASHPICKUP
3138252848,COP,88,291630,0.28,23/11/22,8,877,ERR-CANCL
3041431562,COP,14085,8358,0.28,23/11/22,14,881,ACT-CASHPICKUP
3942535982,COP,13081,130215,0.28,23/11/22,14,757,ERR-CANCL
3677631869,COP,13166,224577,0.28,23/11/22,21,330,ERR-CANCL
3502581739,COP,13241,29691,0.28,23/11/22,21,885,ERR-CANCL
3467152530,COP,13784,119656,0.28,23/11/22,21,843,ERR-CANCL
3118033408,COP,12300,389012,0.28,23/11/22,16,634,ACT-PAID
3034270685,COP,13797,252377,0.28,23/11/22,14,598,ERR-CANCL
3728787573,COP,13049,171273,0.28,23/11/22,21,868,ACT-CASHPICKUP
3387392930,COP,13034,220731,0.28,23/11/22,21,730,ACT-PAID
3206518800,COP,12533,389012,0.28,23/11/22,16,710,ERR-CANCL
3148323795,COP,2721,333598,0.28,23/11/22,16,516,ERR-CANCL
3162612122,COP,14484,210112,0.28,23/11/22,8,336,ACT-PAID
3212639361,COP,5776,389012,0.28,23/11/22,16,770,ERR-CANCL
3224449505,COP,13238,239317,0.28,23/11/22,14,629,ACT-CASHPICKUP
3517379192,COP,14352,217014,0.28,23/11/22,21,329,ACT-CASHPICKUP
3825396219,COP,13713,11327,0.28,23/11/22,21,432,ERR-CANCL
3501553533,COP,14608,111196,0.28,23/11/22,21,395,ERR-CANCL
3195532855,COP,13009,115805,0.28,23/11/22,21,388,ACT-CASHPICKUP
3198741913,COP,14438,214686,0.28,23/11/22,21,393,ACT-PAID
3396897208,COP,13680,135434,0.28,23/11/22,14,775,ERR-CANCL
3907227523,COP,13819,162039,0.28,23/11/22,21,836,ERR-CANCL
3585156256,COP,14838,93617,0.28,23/11/22,8,898,ACT-2B-PAID
3981630307,COP,13534,152205,0.28,24/11/22,14,325,ERR-CANCL
3041392360,COP,14925,150127,0.28,24/11/22,21,864,ERR-CANCL
3177596384,COP,3525,389012,0.28,24/11/22,16,686,ACT-2B-PAID
3949248161,COP,14735,58916,0.28,24/11/22,14,333,ERR-CANCL
3235645232,COP,13679,261584,0.28,24/11/22,21,644,ERR-CANCL
3854388036,COP,13125,256249,0.28,24/11/22,21,699,ACT-CASHPICKUP
3504033641,COP,14519,81309,0.28,24/11/22,21,342,ACT-PAID
3510041261,COP,13462,48415,0.28,24/11/22,21,398,ERR-CANCL
3001592762,COP,14300,89143,0.28,24/11/22,14,303,ERR-CANCL
3984190092,COP,13029,242895,0.28,24/11/22,21,470,ERR-CANCL
3227260420,COP,14613,115400,0.28,24/11/22,21,319,ACT-CASHPICKUP
3867188886,COP,14863,56389,0.28,24/11/22,21,440,ERR-CANCL
3159301455,COP,14896,249695,0.28,24/11/22,8,714,ACT-CASHPICKUP
3331465302,COP,14888,194162,0.28,24/11/22,14,512,ACT-CASHPICKUP
3758344962,COP,13472,137775,0.28,24/11/22,21,409,ERR-CANCL
3963651544,COP,14997,206235,0.28,24/11/22,14,568,ERR-CANCL
3245664069,COP,14963,195609,0.28,24/11/22,8,624,ACT-CASHPICKUP
3059512918,COP,14841,226025,0.28,24/11/22,21,494,ACT-2B-PAID
3114953540,COP,13305,88673,0.28,24/11/22,21,382,ACT-PAID
3028549698,COP,14366,163176,0.28,24/11/22,21,695,ERR-CANCL
3079564390,COP,14393,41542,0.28,24/11/22,21,883,ACT-PAID
3332635022,COP,13372,208494,0.28,24/11/22,14,514,ERR-CANCL
3876669833,COP,14047,255637,0.28,24/11/22,14,393,ERR-CANCL
3530481041,COP,14389,197414,0.28,24/11/22,21,612,ACT-PAID
3377538623,COP,13932,202191,0.28,24/11/22,8,601,ACT-CASHPICKUP
3093751733,COP,13115,238399,0.28,24/11/22,21,737,ACT-CASHPICKUP
3225983296,COP,13282,208300,0.28,24/11/22,21,464,ACT-CASHPICKUP
3730263188,COP,13027,159202,0.28,24/11/22,14,800,ERR-CANCL
3009366639,COP,13464,77568,0.28,25/11/22,21,645,ACT-PAID
3030786635,COP,13138,212072,0.28,25/11/22,21,860,ACT-CASHPICKUP
3149009399,COP,14664,189925,0.28,25/11/22,21,588,ACT-CASHPICKUP
3908797433,COP,13507,91890,0.28,25/11/22,21,646,ACT-CASHPICKUP
3949025023,COP,14330,38886,0.28,25/11/22,14,494,ERR-CANCL
3075987108,COP,13766,243757,0.28,25/11/22,21,430,ERR-CANCL
3218396287,COP,2442,389012,0.28,25/11/22,16,603,ACT-2B-PAID
3221961620,COP,14581,183025,0.28,25/11/22,14,386,ERR-CANCL
3921646634,COP,14868,52145,0.28,25/11/22,14,418,ACT-2B-PAID
3809975181,COP,13979,74677,0.28,25/11/22,8,612,ERR-CANCL
3600728930,COP,14027,17632,0.28,25/11/22,21,804,ACT-CASHPICKUP
3766486552,COP,14498,133523,0.28,25/11/22,21,588,ACT-CASHPICKUP
3352131543,COP,13010,212122,0.28,26/11/22,21,573,ERR-CANCL
3103603820,COP,5171,389012,0.28,26/11/22,16,625,ERR-CANCL
3159774582,COP,13587,144869,0.28,26/11/22,14,300,ACT-CASHPICKUP
3986141330,COP,14670,54019,0.28,26/11/22,21,765,ACT-CASHPICKUP
3225141581,COP,7583,389012,0.28,26/11/22,16,611,ACT-2B-PAID
3012733115,COP,14611,231289,0.28,26/11/22,21,437,ACT-CASHPICKUP
3017023252,COP,3120,389012,0.28,26/11/22,16,555,ERR-CANCL
3507058067,COP,13021,3221,0.28,26/11/22,21,633,ERR-CANCL
3103603820,COP,9061,389012,0.28,26/11/22,16,625,ACT-PAID
3152914028,COP,13840,257835,0.28,26/11/22,21,577,ACT-CASHPICKUP
3993811450,COP,13296,246517,0.28,27/11/22,14,433,ACT-PAID
3879800392,COP,13911,6352,0.28,27/11/22,21,840,ACT-PAID
3087025927,COP,13041,36956,0.28,27/11/22,21,469,ERR-CANCL
3315497831,COP,14583,189697,0.28,27/11/22,21,820,ACT-CASHPICKUP
3002773409,COP,3298,278183,0.28,27/11/22,16,619,ACT-2B-PAID
3873429238,COP,14216,184601,0.28,27/11/22,8,775,ACT-PAID
3344957242,COP,14586,69451,0.28,27/11/22,14,777,ACT-PAID
3908546137,COP,13093,14866,0.28,27/11/22,21,809,ERR-CANCL
3501324010,COP,13171,189232,0.28,27/11/22,14,681,ERR-CANCL
3263714570,COP,13138,259935,0.28,27/11/22,21,651,ERR-CANCL
3145189924,COP,12700,389012,0.28,27/11/22,16,621,ACT-PAID
3173864077,COP,4332,389012,0.28,27/11/22,16,611,ACT-2B-PAID
3814554021,COP,13089,77775,0.28,27/11/22,14,756,ERR-CANCL
3646163505,COP,13756,36166,0.28,27/11/22,14,453,ERR-CANCL
3114567506,COP,8901,278183,0.28,28/11/22,16,693,ERR-CANCL
3342764494,COP,14599,201714,0.28,28/11/22,21,879,ACT-PAID
3985885606,COP,13467,9057,0.28,28/11/22,21,329,ACT-PAID
3973266238,COP,14370,128720,0.28,28/11/22,21,481,ACT-2B-PAID
3863612988,COP,14589,169003,0.28,28/11/22,21,370,ACT-CASHPICKUP
3012519981,COP,698,295141,0.28,28/11/22,16,777,ACT-2B-PAID
3309390017,COP,14354,102898,0.28,28/11/22,21,390,ACT-2B-PAID
3504883486,COP,14361,73783,0.28,28/11/22,14,462,ACT-2B-PAID
3091755988,COP,14893,105396,0.28,28/11/22,21,746,ACT-CASHPICKUP
3904716848,COP,14943,233586,0.28,28/11/22,14,497,ACT-CASHPICKUP
3364748479,COP,13056,125457,0.28,28/11/22,14,756,ERR-CANCL
3835928306,COP,14821,192265,0.28,28/11/22,14,506,ACT-CASHPICKUP
3060039280,COP,13835,148442,0.28,28/11/22,21,723,ERR-CANCL
3618698297,COP,14433,181997,0.28,28/11/22,21,405,ERR-CANCL
3338409595,COP,14046,139426,0.28,28/11/22,14,443,ACT-2B-PAID
3128381658,COP,7971,333598,0.28,28/11/22,16,777,ACT-2B-PAID
3655843652,COP,14428,46653,0.28,29/11/22,21,538,ACT-CASHPICKUP
3225134766,COP,11041,322293,0.28,29/11/22,8,747,ACT-2B-PAID
3818651716,COP,13902,170248,0.28,29/11/22,14,596,ACT-CASHPICKUP
3462270752,COP,14476,210053,0.28,29/11/22,21,890,ERR-CANCL
3253672581,COP,13291,230632,0.28,29/11/22,21,332,ACT-2B-PAID
3212785356,COP,4754,389012,0.28,29/11/22,16,586,ACT-2B-PAID
3167165041,COP,5550,389012,0.28,29/11/22,16,686,ACT-2B-PAID
3211127161,COP,13227,239061,0.28,29/11/22,14,504,ACT-PAID
3070669732,COP,14366,222528,0.28,29/11/22,21,504,ACT-CASHPICKUP
3213966603,COP,10506,266878,0.28,29/11/22,8,663,ACT-PAID
3908017457,COP,13558,122781,0.28,29/11/22,21,578,ACT-PAID
3516321066,COP,13410,103854,0.28,29/11/22,14,772,ERR-CANCL
3674925762,COP,13631,72548,0.28,30/11/22,14,500,ACT-CASHPICKUP
3795345577,COP,13097,94645,0.28,30/11/22,8,676,ACT-PAID
3798470368,COP,13197,75714,0.28,30/11/22,8,880,ERR-CANCL
3400010419,COP,14616,234189,0.28,30/11/22,21,553,ERR-CANCL
3167481546,COP,13464,21606,0.28,30/11/22,14,416,ACT-2B-PAID
3138252848,COP,52,291630,0.28,30/11/22,8,877,ERR-CANCL
3139325115,COP,13637,225975,0.28,30/11/22,14,812,ACT-PAID
3059988267,COP,14793,69321,0.28,30/11/22,21,872,ACT-CASHPICKUP
3681266095,COP,14460,181592,0.28,30/11/22,14,485,ACT-2B-PAID
3252084653,COP,14955,64080,0.28,30/11/22,21,842,ERR-CANCL
3361226741,COP,13925,126986,0.28,30/11/22,14,785,ACT-2B-PAID
3225915561,COP,14029,7920,0.28,30/11/22,21,397,ERR-CANCL
3010614316,COP,13187,43418,0.28,30/11/22,21,720,ACT-CASHPICKUP
3602145592,COP,13963,253497,0.28,30/11/22,21,506,ACT-CASHPICKUP
3106426640,COP,11414,272531,0.28,30/11/22,16,729,ERR-CANCL
3648717766,COP,13935,183896,0.28,30/11/22,21,676,ERR-CANCL
3247035628,COP,13274,100487,0.28,30/11/22,21,306,ACT-CASHPICKUP
3379015727,COP,13734,232507,0.28,30/11/22,14,351,ACT-PAID
3112884410,COP,13317,108846,0.28,30/11/22,21,535,ACT-CASHPICKUP
3873847876,COP,14030,240438,0.28,30/11/22,14,815,ACT-PAID
